time,temperature,humidity,pm2.5,delta_score,delta_temp,delta_humidity
1855,83,165,10,-0.24692530288146886,-2,1
1856,84,163,10,-1.3815720176694524,1,-2
1857,85,164,10,-0.13218587190596187,1,1
1858,84,169,10,0.22341186511086186,-1,5
1859,82,173,10,0.8100447544978494,-2,4
1860,83,172,10,-0.24638228095619044,1,-1
1861,83,172,10,1.1937886356613887,0,0
1862,83,167,10,-1.9835110656365527,0,-5
1863,82,171,10,1.5378054303644602,-1,4
1864,81,175,10,-1.8114724856368971,-1,4
1865,79,171,10,1.4774318571764966,-2,-4
1866,79,173,10,-1.8659549223659715,0,2
1867,79,169,10,2.2441076065632393,0,-4
1868,78,173,10,-2.647954765243867,-1,4
1869,78,170,10,0.7357735640666493,0,-3
1870,80,168,10,0.36400707327189585,2,-2
1871,79,168,10,1.9308626963013862,-1,0
1872,77,173,10,-2.2339631407664955,-2,5
1873,78,174,10,-1.6621550350882242,1,1
1874,77,170,10,4.20160695971878,-1,-4
1875,75,172,10,-1.0034410370866862,-2,2
1876,73,170,10,-1.7964022999612208,-2,-2
1877,71,172,10,1.1984683778934304,-2,2
1878,69,168,10,-1.5665440761731353,-2,-4
1879,70,171,10,-0.5061202919017258,1,3
1880,68,171,10,1.780467089474272,-2,0
1881,68,170,10,0.6465821824626379,0,-1
1882,70,171,10,2.011181705586619,2,1
1883,70,174,10,-4.19873852526303,0,3
1884,71,171,10,2.158702846008508,1,-3
1885,71,170,10,-1.2300986344404614,0,-1
1886,73,169,10,1.272568007863949,2,-1
1887,75,171,10,-1.2677342469387785,2,2
1888,73,169,10,-0.6535180728842558,-2,-2
1889,73,169,10,0.7449149187939346,0,0
1890,74,170,10,1.9334380149832102,1,1
1891,76,175,10,-0.18039843757387064,2,5
1892,78,171,10,-0.2483168494287803,2,-4
1893,76,175,10,-0.0290080512345936,-2,4
1894,75,178,10,-0.6748730628789342,-1,3
1895,76,183,10,-0.04274302795224989,1,5
1896,78,184,10,0.5204767961086545,2,1
1897,80,182,10,-0.6683977307922588,2,-2
1898,81,178,10,1.24710617384142,1,-4
1899,81,178,10,-1.6996805017451055,0,0
1900,79,174,10,2.17223686927768,-2,-4
1901,77,178,10,-0.590208365780499,-2,4
1902,75,176,10,-0.8538939182288315,-2,-2
1903,76,174,10,0.8641323923939495,1,-2
1904,76,179,10,-1.3463124706515124,0,5
1905,77,177,10,0.30952168646046374,1,-2
1906,77,178,10,-1.1034370130099296,0,1
1907,78,174,10,2.463803020994128,1,-4
1908,79,173,10,-0.0991371794166731,1,-1
1909,80,177,10,-0.3279147023399731,1,4
1910,80,172,10,-0.26752449725324023,0,-5
1911,80,176,10,1.9691581298274514,0,4
1912,82,171,10,-0.5518089221964617,2,-5
1913,80,169,10,-1.2249095749864254,-2,-2
1914,82,174,10,0.04878029015616947,2,5
1915,83,171,10,-3.0903833425773604,1,-3
1916,83,172,10,3.342957479830792,0,1
1917,81,174,10,-0.3314403687454025,-2,2
1918,81,176,10,0.5421459674460377,0,2
1919,82,178,10,-2.1011696404268236,1,2
1920,80,173,10,2.801458560241072,-2,-5
1921,79,171,10,-3.472123743146435,-1,-2
1922,79,172,10,1.6367994292775996,0,1
1923,79,171,10,0.7249846972634224,0,-1
1924,81,172,10,-1.0933309048689386,2,1
1925,79,173,10,1.0429599127972413,-2,1
1926,79,174,10,-0.9806534298691846,0,1
1927,77,172,10,1.3055247967814683,-2,-2
1928,78,176,10,-0.4453713426412045,1,4
1929,78,179,10,-1.3634117806668105,0,3
1930,78,177,10,-1.5028412841595036,0,-2
1931,77,174,10,1.1416466625652215,-1,-3
1932,77,179,10,1.72041550524406,0,5
1933,76,179,10,-0.5003372594894933,-1,0
1934,78,183,10,0.31018778119263346,2,4
1935,76,188,10,-0.4512111885521268,-2,5
1936,78,183,10,-0.18289544291909304,2,-5
1937,76,187,10,-0.5594682124415231,-2,4
1938,75,192,10,2.7254309173289712,-1,5
1939,75,195,10,-2.2020446805197658,0,3
1940,74,192,10,0.6912787033406015,-1,-3
1941,76,196,10,0.5566897632196789,2,4
1942,76,197,10,-0.9306942305494184,0,1
1943,77,197,10,0.17138794449701011,1,0
1944,75,197,10,-2.5771351315787108,-2,0
1945,75,196,10,0.5301897754732656,0,-1
1946,75,200,10,1.997464771399884,0,4
1947,74,196,10,-1.562706835690894,-1,-4
1948,75,193,10,1.0416838727775877,1,-3
1949,74,190,10,1.350856945607714,-1,-3
1950,75,187,10,-0.37826944028953746,1,-3
1951,77,184,10,-1.6703340327264695,2,-3
1952,79,180,10,0.21870085628829128,2,-4
1953,79,175,10,0.493694541666373,0,-5
1954,77,172,10,0.2721605879790089,-2,-3
1955,76,174,10,-0.6593373404674872,-1,2
1956,78,172,10,1.4134935645135007,2,-2
1957,79,177,10,-0.316766128748016,1,5
1958,79,172,10,-2.3332832880203034,0,-5
1959,78,173,10,0.5599764948509438,-1,1
1960,79,175,10,0.5954245207555204,1,2
1961,78,175,10,1.0820593871840491,-1,0
1962,78,179,10,-1.497083525139683,0,4
1963,76,180,10,-0.26863258847968585,-2,1
1964,78,181,10,1.6019404743944716,2,1
1965,77,178,10,0.2651181745572396,-1,-3
1966,75,180,10,-3.0996429681409863,-2,2
1967,74,185,10,-0.28464577096306076,-1,5
1968,76,187,10,2.8062014382474922,2,2
1969,76,185,10,-2.672332102649018,0,-2
1970,75,184,10,1.9406329630326997,-1,-1
1971,76,185,10,2.146276393998999,1,1
1972,74,185,10,0.35353766353823657,-2,0
1973,73,181,10,-2.7960022640849114,-1,-4
1974,75,178,10,1.0854548271971804,2,-3
1975,76,173,10,-1.0330524462011206,1,-5
1976,77,177,10,0.4930762718019963,1,4
1977,78,180,10,0.6465812228200185,1,3
1978,80,182,10,-0.5238758800425027,2,2
1979,82,177,10,1.8803352866967535,2,-5
1980,84,173,10,-0.8961246626586724,2,-4
1981,82,170,10,-0.09005643781169276,-2,-3
1982,80,174,10,2.434609850152703,-2,4
1983,80,178,10,-3.8078962946481654,0,4
1984,79,175,10,-0.5409554326878013,-1,-3
1985,80,176,10,1.9658469551340956,1,1
1986,81,177,10,-0.37272095670741223,1,1
1987,83,179,10,-0.01855173709381458,2,2
1988,82,175,10,-0.7684248762000913,-1,-4
1989,82,176,10,0.28557000281616257,0,1
1990,82,179,10,1.512177054600253,0,3
1991,80,178,10,-1.0460467403251799,-2,-1
1992,78,173,10,-1.976311065063665,-2,-5
1993,80,169,10,1.2345526887977194,2,-4
1994,78,172,10,0.07083314248213135,-2,3
1995,76,170,10,-0.2938418273992607,-2,-2
1996,77,166,10,-0.8340839517329166,1,-4
1997,75,162,10,1.1130691584793926,-2,-4
1998,76,162,10,-0.005521590652351471,1,0
1999,74,160,10,-0.059576268936375354,-2,-2
2000,73,161,10,0.8378435791750358,-1,1
2001,72,166,10,-0.8397608495503677,-1,5
2002,71,164,10,0.20451711841269044,-1,-2
2003,72,159,10,-0.8632728248665951,1,-5
2004,71,162,10,0.30968571418724067,-1,3
2005,73,157,10,0.545649183022847,2,-5
2006,72,158,10,1.3822740033272303,-1,1
2007,71,163,10,-0.33497033597365344,-1,5
2008,70,166,10,1.25287559116855,-1,3
2009,70,165,10,-2.190869968026687,0,-1
2010,69,167,10,0.3987124184993858,-1,2
2011,70,162,10,0.2842071095175297,1,-5
2012,69,159,10,0.2193640129406908,-1,-3
2013,68,157,10,-2.082323075906261,-1,-2
2014,66,161,10,-1.772912158095022,-2,4
2015,68,156,10,2.1094687576248967,2,-5
2016,68,159,10,1.1569359291976729,0,3
2017,67,157,10,-1.5562030086966416,-1,-2
2018,65,160,10,0.4191327103056457,-2,3
2019,64,164,10,-1.8643164594548942,-1,4
2020,65,165,10,1.491289851410402,1,1
2021,63,164,10,-0.5736499563058539,-2,-1
2022,62,169,10,1.2048655247714661,-1,5
2023,62,173,10,-0.3444122568006178,0,4
2024,60,178,10,-1.176691762849837,-2,5
2025,59,179,10,-0.42479611899032665,-1,1
2026,61,176,10,0.107664820807027,2,-3
2027,62,177,10,2.015285866491803,1,1
2028,63,173,10,0.2270575394579728,1,-4
2029,61,168,10,-0.7569532610657921,-2,-5
2030,63,167,10,-0.9661899597644039,2,-1
2031,61,163,10,3.562862912129475,-2,-4
2032,62,168,10,-0.30304350907210087,1,5
2033,62,165,10,-2.620504001744173,0,-3
2034,61,168,10,0.0012310021693826556,-1,3
2035,61,168,10,1.9877703224245744,0,0
2036,62,165,10,-2.154851013916541,1,-3
2037,61,161,10,1.587203297410478,-1,-4
2038,59,165,10,-1.6203228359901285,-2,4
2039,61,168,10,0.9121389084524751,2,3
2040,59,164,10,1.6395168977744747,-2,-4
2041,57,168,10,-1.0463277704213696,-2,4
2042,55,163,10,-0.9589945522007369,-2,-5
2043,54,159,10,0.737444795212873,-1,-4
2044,54,163,10,-1.8446499147113706,0,4
2045,53,167,10,-0.8361956289738188,-1,4
2046,51,171,10,1.9307661902088333,-2,4
2047,52,170,10,-1.1618568313091533,1,-1
2048,52,168,10,-0.329622975425917,0,-2
2049,52,168,10,0.7649222408529615,0,0
2050,52,167,10,-0.5055882969226362,0,-1
2051,53,168,10,2.9841322715295577,1,1
2052,54,173,10,0.24144986609608343,1,5
2053,55,173,10,-1.1314302392252735,1,0
2054,57,177,10,-0.9789986312317487,2,4
2055,59,182,10,1.0964694465356764,2,5
2056,61,177,10,-0.05476305903302231,2,-5
2057,59,178,10,0.19356688746711903,-2,1
2058,59,182,10,-1.354839238839795,0,4
2059,59,178,10,2.64906217561125,0,-4
2060,59,176,10,-3.5742716185656933,0,-2
2061,60,176,10,0.5677059168253424,1,0
2062,62,173,10,-0.07994806086653772,2,-3
2063,63,168,10,1.6190615949766611,1,-5
2064,62,167,10,0.5805533610756421,-1,-1
2065,60,168,10,-1.5752668510972958,-2,1
2066,61,164,10,0.24182333600360328,1,-4
2067,60,161,10,-0.3570178631607863,-1,-3
2068,61,158,10,-0.5579344584176764,1,-3
2069,62,153,10,1.1743627512985695,1,-5
2070,60,158,10,-0.26774317314590446,-2,5
2071,58,154,10,2.6618598153416952,-2,-4
2072,60,159,10,-3.771234006316127,2,5
2073,60,162,10,2.159502009895055,0,3
2074,58,163,10,-1.229233517891226,-2,1
2075,56,166,10,0.9085750656132155,-2,3
2076,57,162,10,-1.0824272487225381,1,-4
2077,58,160,10,-0.8343507607820695,1,-2
2078,58,162,10,2.9105023753878863,0,2
2079,57,161,10,-0.9312904720438527,-1,-1
2080,58,166,10,-0.45184117559535586,1,5
2081,60,167,10,-0.9152833750697829,2,1
2082,59,172,10,-0.3841909022768195,-1,5
2083,57,177,10,-0.559310866586225,-2,5
2084,59,179,10,1.748748648131166,2,2
2085,57,178,10,0.19966274148387608,-2,-1
2086,57,178,10,0.11923489184710812,0,0
2087,59,174,10,-1.5169933715321429,2,-4
2088,61,169,10,0.3481580200311618,2,-5
2089,60,173,10,-1.114184723365614,-1,4
2090,60,177,10,1.1933367385954716,0,4
2091,61,182,10,-1.0201590568267076,1,5
2092,59,177,10,0.6358008667379991,-2,-5
2093,57,181,10,2.171250299724137,-2,4
2094,58,182,10,-0.32450451740435243,1,1
2095,59,177,10,-0.44653971510813234,1,-5
2096,59,172,10,1.9193517729594425,0,-5
2097,57,177,10,-2.1951979883263313,-2,5
2098,58,172,10,-0.015781565608581793,1,-5
2099,58,176,10,0.6171743624147018,0,4
2100,57,174,10,-0.40906065024091476,-1,-2
2101,59,173,10,-0.3374308831135482,2,-1
2102,60,178,10,0.19787917421837675,1,5
2103,60,180,10,1.3865887506174288,0,2
2104,62,181,10,-1.8196236868506666,2,1
2105,64,186,10,0.49473430912011485,2,5
2106,66,183,10,0.3320920815850984,2,-3
2107,65,180,10,0.255227178403094,-1,-3
2108,64,177,10,-0.15818911375600037,-1,-3
2109,66,175,10,0.24955085833383525,2,-2
2110,65,180,10,-1.830097714265672,-1,5
2111,63,175,10,0.3890995402170401,-2,-5
2112,65,170,10,0.9044167464056989,2,-5
2113,65,169,10,0.439085259119546,0,-1
2114,64,169,10,-2.516097152379244,-1,0
2115,63,171,10,2.1099226848706154,-1,2
2116,65,171,10,0.00036135859260855163,2,0
2117,66,169,10,-1.9782254970949928,1,-2
2118,65,169,10,3.2590492189089613,-1,0
2119,65,166,10,-0.7886325155334564,0,-3
2120,66,166,10,0.45400416746808336,1,0
2121,66,163,10,-1.0769324814210053,0,-3
2122,66,166,10,-1.1223621064212128,0,3
2123,67,170,10,1.0315676306109716,1,4
2124,66,171,10,-0.5967429867935445,-1,1
2125,65,171,10,1.944433768303802,-1,0
2126,65,168,10,0.8622390703231505,0,-3
2127,65,165,10,-3.8163025230743495,0,-3
2128,66,161,10,1.830683273599658,1,-4
2129,65,162,10,-0.06548265068911341,-1,1
2130,64,164,10,-0.25213521519122795,-1,2
2131,64,167,10,1.3109194215098512,0,3
2132,65,169,10,-0.8905463127216069,1,2
2133,66,167,10,-0.5292132499885931,1,-2
2134,66,164,10,-2.2328661316403022,0,-3
2135,68,165,10,2.8235286085684645,2,1
2136,68,166,10,-0.8331686963116945,0,1
2137,66,161,10,1.6124170424956779,-2,-5
2138,65,162,10,-0.512109375407755,-1,1
2139,67,161,10,-0.21100675214834158,2,-1
2140,67,158,10,-0.14865002589975468,0,-3
2141,69,157,10,-0.3057372664166418,2,-1
2142,67,159,10,0.42393244664005164,-2,2
2143,65,159,10,-1.00824372981875,-2,0
2144,65,160,10,-0.5323511367909695,0,1
2145,63,156,10,0.564366585912174,-2,-4
2146,63,156,10,2.5147635602333738,0,0
2147,61,161,10,-1.6603210523498593,-2,5
2148,62,160,10,-0.7153397615703714,1,-1
2149,62,159,10,0.9513743099252664,0,-1
2150,63,161,10,-0.45635490655291255,1,2
2151,64,165,10,-1.4081784492404352,1,4
2152,62,161,10,0.4988413971014718,-2,-4
2153,64,165,10,1.2824305477380684,2,4
2154,64,164,10,-0.2198061033664751,0,-1
2155,65,163,10,0.5349187405902721,1,-1
2156,66,166,10,0.20705532216408595,1,3
2157,66,171,10,1.6727393577681984,0,5
2158,68,176,10,-3.1979752259993357,2,5
2159,68,179,10,0.6052429537882072,0,3
2160,69,183,10,0.10676564835449887,1,4
2161,70,182,10,-0.9254421555097863,1,-1
2162,69,185,10,2.329204961425445,-1,3
2163,68,189,10,-1.6047944423690925,-1,4
2164,69,185,10,3.1290399957106434,1,-4
2165,71,188,10,-3.6504527836506337,2,3
2166,72,183,10,1.2537772926671304,1,-5
2167,72,181,10,0.5078028945100025,0,-2
2168,72,178,10,1.2158524954690377,0,-3
2169,72,182,10,-1.0941813207169182,0,4
2170,74,185,10,-1.2669127486615022,2,3
2171,75,185,10,-0.008074473554544603,1,0
2172,77,186,10,0.31664715458172793,2,1
2173,76,181,10,0.7023774939967957,-1,-5
2174,75,181,10,-0.13595671370030463,-1,0
2175,74,183,10,-0.7150158009162463,-1,2
2176,73,185,10,-3.404744658532182,-1,2
2177,72,182,10,3.0636419111479034,-1,-3
2178,72,180,10,2.0409213652298543,0,-2
2179,70,181,10,-3.957604999879819,-2,1
2180,71,186,10,2.064467092853407,1,5
2181,72,189,10,-0.2876717371836861,1,3
2182,70,186,10,1.3126135375951564,-2,-3
2183,72,189,10,-0.5862843428986322,2,3
2184,70,188,10,-0.21180972332438885,-2,-1
2185,68,185,10,1.5351755954126616,-2,-3
2186,66,182,10,-1.8700167662434652,-2,-3
2187,65,186,10,2.123437459084329,-1,4
2188,67,185,10,-2.223769963477733,2,-1
2189,67,180,10,0.6288303179900611,0,-5
2190,69,177,10,-3.290730967076495,2,-3
2191,69,182,10,2.978875973577508,0,5
2192,71,184,10,1.9107088852661012,2,2
2193,72,181,10,-0.8511810929738604,1,-3
2194,73,178,10,-1.9863766572769244,1,-3
2195,74,179,10,-1.4253689821841389,1,1
2196,73,184,10,3.5434784990051624,-1,5
2197,71,184,10,-0.0028497166604991575,-2,0
2198,73,189,10,-1.5827624174460488,2,5
2199,71,190,10,2.464313187494286,-2,1
2200,72,195,10,-2.005679135609383,1,5
2201,71,197,10,0.784547009838121,-1,2
2202,69,202,10,-0.6059164841671218,-2,5
2203,68,206,10,-0.5570126192734133,-1,4
2204,67,203,10,0.5251144672943995,-1,-3
2205,66,202,10,-0.7567863905295223,-1,-1
2206,67,206,10,2.0646996639391437,1,4
2207,66,201,10,-1.4465943742238205,-1,-5
2208,66,197,10,0.2515641045998841,0,-4
2209,65,202,10,-0.6985573169838196,-1,5
2210,65,206,10,-0.8909113045245909,0,4
2211,66,202,10,1.4307368343944333,1,-4
2212,64,204,10,0.577462024379722,-2,2
2213,65,208,10,-0.879551527748458,1,4
2214,66,207,10,-0.6124075259290488,1,-1
2215,66,205,10,1.3795907706515411,0,-2
2216,66,210,10,1.6568816565021123,0,5
2217,65,206,10,-1.5803014356175489,-1,-4
2218,67,211,10,-0.3703529789551996,2,5
2219,68,214,10,1.5548973595703526,1,3
2220,67,216,10,0.9426216203233995,-1,2
2221,65,215,10,-3.6284080835970314,-2,-1
2222,63,210,10,1.1843687780177548,-2,-5
2223,65,212,10,1.050744401462462,2,2
2224,66,212,10,0.2344004771027225,1,0
2225,68,212,10,-1.4095873923276954,2,0
2226,70,212,10,1.0954828555847036,2,0
2227,71,213,10,-1.3266613721198466,1,1
2228,71,212,10,2.37968139039749,0,-1
2229,73,215,10,-1.049987714099977,2,3
2230,75,219,10,-1.4517049846541852,2,4
2231,77,216,10,1.1569277043594663,2,-3
2232,78,218,10,0.3299990401701769,1,2
2233,76,218,10,0.6923141392003422,-2,0
2234,78,220,10,-0.08666570216258274,2,2
2235,80,224,10,-0.681302575382763,2,4
2236,82,221,10,1.0049019187331414,2,-3
2237,80,218,10,-1.8759382810344511,-2,-3
2238,80,213,10,1.9307797213782174,0,-5
2239,80,209,10,-2.6371719477017233,0,-4
2240,82,208,10,1.4487844886633563,2,-1
2241,82,203,10,-1.4787127237421047,0,-5
2242,84,207,10,0.3476109869321973,2,4
2243,86,202,10,0.790885809184102,2,-5
2244,87,204,10,0.998851554376391,1,2
2245,86,200,10,0.2863627964959956,-1,-4
2246,88,199,10,-1.8003629275041835,2,-1
2247,87,200,10,0.45126222412592754,-1,1
2248,89,199,10,1.137856409364764,2,-1
2249,90,200,10,-0.0501842501660108,1,1
2250,89,196,10,-0.10807836650085378,-1,-4
2251,91,197,10,-1.3973433778170268,2,1
2252,89,192,10,0.7409898548987961,-2,-5
2253,88,193,10,-1.9407584051031455,-1,1
2254,89,188,10,2.6381067276048022,1,-5
2255,90,183,10,-1.3617729091221404,1,-5
2256,88,187,10,0.7026433318431538,-2,4
2257,89,183,10,2.233526306529532,1,-4
2258,91,187,10,-0.4699739939785701,2,4
2259,93,189,10,-0.7362612261861519,2,2
2260,91,188,10,-0.7717419130986671,-2,-1
2261,90,192,10,0.17664032268308538,-1,4
2262,92,190,10,-1.6439127776776203,2,-2
2263,93,189,10,0.8910662441981407,1,-1
2264,95,192,10,1.3568100806524896,2,3
2265,94,191,10,-1.1436110413984997,-1,-1
2266,92,189,10,2.755956613803385,-2,-2
2267,92,185,10,0.13989936985559215,0,-4
2268,91,190,10,-1.7233759859890363,-1,5
2269,89,193,10,-1.8909593474660955,-2,3
2270,90,195,10,1.193602184443649,1,2
2271,89,192,10,-0.9953492789436241,-1,-3
2272,87,193,10,-0.8953109908486615,-2,1
2273,87,198,10,0.012659838428503933,0,5
2274,89,197,10,1.68779203001306,2,-1
2275,90,193,10,0.7740411887125135,1,-4
2276,91,191,10,-0.598710846540335,1,-2
2277,90,188,10,0.5807293068670436,-1,-3
2278,92,185,10,-0.46772516362803496,2,-3
2279,92,184,10,-0.20565051813792412,0,-1
2280,90,182,10,-1.6680430856696156,-2,-2
2281,91,183,10,0.1392058846540276,1,1
2282,89,182,10,0.7249967725705865,-2,-1
2283,87,186,10,-0.3240117507007503,-2,4
2284,85,184,10,-0.9702238946886524,-2,-2
2285,85,185,10,2.14564493894728,0,1
2286,84,185,10,-1.865164667722656,-1,0
2287,85,184,10,0.5235962474411167,1,-1
2288,87,180,10,0.24897723445828002,2,-4
2289,89,177,10,1.7518026527349804,2,-3
2290,90,181,10,-0.3222516075187809,1,4
2291,88,183,10,0.16230993249092207,-2,2
2292,90,181,10,-1.4614118402981313,2,-2
2293,92,184,10,0.4767464750696463,2,3
2294,90,180,10,-0.053087097314496595,-2,-4
2295,89,182,10,0.3708908613239136,-1,2
2296,87,181,10,0.004390348015973933,-2,-1
2297,85,181,10,-0.6556421594319146,-2,0
2298,83,183,10,1.7344126334495849,-2,2
2299,84,184,10,-2.3236446819355367,1,1
2300,86,188,10,1.093926940613581,2,4
2301,84,190,10,1.8649261202395333,-2,2
2302,82,190,10,-1.3410246244214838,-2,0
2303,80,188,10,-1.5374305581247945,-2,-2
2304,79,185,10,0.7063064972843505,-1,-3
2305,79,190,10,-1.5753724601385992,0,5
2306,78,185,10,2.6106991307173635,-1,-5
2307,80,184,10,-0.120400593080354,2,-1
2308,79,179,10,-2.357315719303761,-1,-5
2309,79,178,10,0.6743572519019894,0,-1
2310,79,174,10,0.7965020777731149,0,-4
2311,78,173,10,-0.403326987629696,-1,-1
2312,78,172,10,-0.06732740205339371,0,-1
2313,76,171,10,0.3043822851408158,-2,-1
2314,75,167,10,0.45666696007466956,-1,-4
2315,73,163,10,-1.3358889713485438,-2,-4
2316,74,168,10,0.013128262844941063,1,5
2317,75,171,10,-0.5882125718294442,1,3
2318,75,166,10,0.06894591018593466,0,-5
2319,73,162,10,0.6021873829615687,-2,-4
2320,74,160,10,-0.76714875573208,1,-2
2321,76,161,10,2.511901154168017,2,1
2322,75,160,10,-1.164445686172682,-1,-1
2323,77,155,10,-0.8212993108652937,2,-5
2324,76,159,10,-0.4207011914188332,-1,4
2325,77,156,10,2.6462356757344287,1,-3
2326,75,156,10,-0.2953662384848609,-2,0
2327,74,161,10,1.3714638014727787,-1,5
2328,72,157,10,-3.1513579060529686,-2,-4
2329,74,152,10,0.7879985099746615,2,-5
2330,76,147,10,0.419568982035163,2,-5
2331,74,147,10,-1.5417936756706891,-2,0
2332,76,152,10,0.307319934513567,2,5
2333,78,149,10,1.379475131291038,2,-3
2334,79,145,10,-0.8445598291735666,1,-4
2335,80,150,10,-0.8692179960475164,1,5
2336,80,148,10,1.5103393725990726,0,-2
2337,81,152,10,0.10843179407560316,1,4
2338,82,156,10,0.5645064814798757,1,4
2339,80,161,10,-0.437911271510256,-2,5
2340,82,156,10,-1.82092013848966,2,-5
2341,83,161,10,0.5361549140401402,1,5
2342,85,157,10,0.7402635622955345,2,-4
2343,86,154,10,0.2483153485208616,1,-3
2344,84,152,10,0.12408159062307028,-2,-2
2345,84,152,10,-2.163471650935708,0,0
2346,83,148,10,1.1307714693743582,-1,-4
2347,81,144,10,1.7536512614485937,-2,-4
2348,81,146,10,-1.262448783427561,0,2
2349,83,148,10,1.2239488924593034,2,2
2350,83,149,10,-0.498697903493872,0,1
2351,82,154,10,-1.2527991766371962,-1,5
2352,82,158,10,0.8470597338902495,0,4
2353,82,162,10,0.11438082466280147,0,4
2354,81,158,10,0.09976195236798002,-1,-4
2355,81,160,10,-0.13853066925147337,0,2
2356,80,159,10,0.7746100258545878,-1,-1
2357,81,161,10,0.2726031288446328,1,2
2358,79,160,10,-1.7466204587592522,-2,-1
2359,78,158,10,-0.6059428361121173,-1,-2
2360,77,162,10,2.170530164475262,-1,4
2361,78,159,10,-1.9014147505615318,1,-3
2362,78,161,10,0.7115159573190251,0,2
2363,79,156,10,0.14026094751470813,1,-5
2364,77,158,10,-1.2143966138822835,-2,2
2365,78,157,10,-0.8443787242587706,1,-1
2366,76,162,10,1.3127264962792475,-2,5
2367,75,166,10,0.6882960412808136,-1,4
2368,74,170,10,-1.6167371001053965,-1,4
2369,75,167,10,-0.007707529226285148,1,-3
2370,76,170,10,2.0208144917665276,1,3
2371,75,166,10,-1.063859818917353,-1,-4
2372,73,163,10,-1.0738550866189884,-2,-3
2373,73,160,10,2.295682451709321,0,-3
2374,73,165,10,-0.5856244588649556,0,5
2375,73,160,10,-0.2912716042825998,0,-5
2376,73,156,10,1.904616192578277,0,-4
2377,73,161,10,-1.9087213728802115,0,5
2378,75,159,10,0.07917332252830023,2,-2
2379,73,161,10,-1.800699567488275,-2,2
2380,73,159,10,2.953190001028691,0,-2
2381,72,160,10,-1.4191959313319416,-1,1
2382,71,161,10,-0.40073706327009406,-1,1
2383,69,158,10,-0.055334908316731934,-2,-3
2384,67,157,10,1.0581990024903005,-2,-1
2385,69,159,10,-0.9666701773828079,2,2
2386,67,155,10,-0.21450328460751322,-2,-4
2387,69,160,10,1.2437708854598468,2,5
2388,71,160,10,-1.8233071808775267,2,0
2389,73,161,10,2.477446666525816,2,1
2390,71,165,10,-1.9863801389428735,-2,4
2391,71,166,10,0.9666583698787907,0,1
2392,73,171,10,-1.8522658248088557,2,5
2393,74,167,10,0.9226435615355655,1,-4
2394,74,170,10,2.3203717162114605,0,3
2395,76,173,10,-1.6187027601264017,2,3
2396,77,178,10,0.9147115981999272,1,5
2397,77,176,10,-1.592405979342165,0,-2
2398,79,174,10,0.633502501298182,2,-2
2399,81,176,10,-2.2843315170881615,2,2
2400,82,178,10,2.1013577214141153,1,2
2401,82,178,10,1.362066843409569,0,0
2402,82,176,10,-1.0001768656403773,0,-2
2403,82,180,10,-0.04208673961064807,0,4
2404,82,176,10,0.6407844741770689,0,-4
2405,84,173,10,-1.149197648637446,2,-3
2406,82,175,10,0.24578539344057526,-2,2
2407,82,178,10,2.2516162802807376,0,3
2408,80,176,10,-3.702580493939558,-2,-2
2409,79,175,10,2.023077768255812,-1,-1
2410,80,172,10,0.7138910988615119,1,-3
2411,80,177,10,-0.10707712997746055,0,5
2412,80,177,10,0.03619376249011996,0,0
2413,82,177,10,-0.17020728380474198,2,0
2414,84,176,10,1.406962998565628,2,-1
2415,86,179,10,-2.271906566868064,2,3
2416,87,183,10,1.4839082550148552,1,4
2417,89,181,10,-1.6832153525520037,2,-2
2418,91,179,10,0.35536997797460407,2,-2
2419,89,180,10,-0.5125916219901823,-2,1
2420,88,178,10,1.5208703575290834,-1,-2
2421,90,173,10,-0.18927963090710997,2,-5
2422,88,169,10,0.15374558456617937,-2,-4
2423,86,171,10,0.14460632433301135,-2,2
2424,86,171,10,-0.33006541619454566,0,0
2425,88,169,10,0.7787005458979778,2,-2
2426,86,166,10,-1.4831682063760112,-2,-3
2427,88,168,10,0.46692466399286087,2,2
2428,90,170,10,-1.1908011825102298,2,2
2429,89,167,10,1.511698503227122,-1,-3
2430,87,170,10,-1.186985049333086,-2,3
2431,88,170,10,1.6941200360062334,1,0
2432,90,174,10,-0.21856148275681908,2,4
2433,90,174,10,-0.9412454970454048,0,0
2434,89,171,10,-0.07334477781172707,-1,-3
2435,90,176,10,2.1360040440191375,1,5
2436,91,171,10,-2.002228330325582,1,-5
2437,89,170,10,1.1589078607085184,-2,-1
2438,88,169,10,0.33554056438402746,-1,-1
2439,90,168,10,-1.3771391487952387,2,-1
2440,90,170,10,0.5655279596866696,0,2
2441,92,166,10,0.8002024874912073,2,-4
2442,93,166,10,-2.284661157761882,1,0
2443,94,161,10,2.0752773292071525,1,-5
2444,95,158,10,-0.4021652389127577,1,-3
2445,97,160,10,-1.241441527474451,2,2
2446,97,163,10,0.874559860471555,0,3
2447,98,165,10,2.7292718685413293,1,2
2448,97,167,10,-2.557651580514584,-1,2
2449,98,168,10,1.1883094520060828,1,1
2450,97,169,10,0.9313798320816802,-1,1
2451,95,165,10,-2.87309220519399,-2,-4
2452,95,162,10,1.6754746599775554,0,-3
2453,93,160,10,0.044241478501442444,-2,-2
2454,95,159,10,-1.0215143323433518,2,-1
2455,94,155,10,-0.5818310611778139,-1,-4
2456,94,152,10,-2.10080735606998,0,-3
2457,95,151,10,3.244783911937589,1,-1
